url,titulo,autor,autor_url,sinapsis,imagen_url,generos
https://ww3.lectulandia.com/book/las-mariposas-son-libres/,Las mariposas son libres,Harold Krents,https://ww3.lectulandia.com/autor/harold-krents/,"Harold Krents, el personaje de la vida real que ha servido de base para la creación del protagonista ciego del éxito de Broadway, actualmente en su quinto año en escena, y del film Las mariposas son libres, nos cuenta aquí la dramática historia de su vida.Casi totalmente ciego en el momento de nacer, y ciego por completo desde los ocho años, Krents es el producto de una familia que desde el principio se negó a relegarle al mundo de los ciegos. El propio Harold decidió, a los nueve años, persistir en el rumbo que sus extraordinarios padres le habían marcado.La organización y la logística del viaje emprendido eran más que problemáticas: intervenían la sensación de soledad, las humillaciones, los temores, las frustraciones, las crueldades conscientes e inconscientes de otros chicos, y la crueldad menos evidente de unos adultos que pretendían menguar constantemente —⁠con sus precauciones excesivas— el valor y la determinación del muchacho.Un muchacho que llegó, sin embargo, a presidente de la corporación estudiantil de la Scarsdale High School, que se graduócum laudeen el Harvard College, licenciándose también en la Facultad de Derecho de Harvard, e ingresando acto seguido en el Colegio de Abogados de NuevaYork.Actualmente se encuentra en Oxford, en virtud de una beca especial que le ha sido concedida. Ha jugado con asiduidad alrugby—⁠sus amigos lo llamaban «bala de cañón»—, ha escrito la música y la letra de varias canciones y se enamoró de una linda muchacha vidente, Kit, que es actualmente su mujer.Ésta es la historia conmovedora y ejemplar de un muchacho que, por cierto, es ciego.",https://assets.lectulandia.com/b/ab/Harold%20Krents/Las%20mariposas%20son%20libres%20(1)/big.jpg,Biografía - Drama - Novela - Referencia
https://ww3.lectulandia.com/book/dolly-parton-un-retrato-americano/,Dolly Parton: un retrato americano,Beatriz Navarro,https://ww3.lectulandia.com/autor/beatriz-navarro/,"La vida de Dolly Parton es un manifiesto feminista con tacones de 15 centímetros. Nacida en una cabaña sin agua corriente ni electricidad en los montes Apalaches, Dolly Parton es la viva representación del sueño americano. Con seis décadas de carrera a sus espaldas, lejos de conformarse con ejercer de vieja gloria de la música, es una figura omnipresente en la vida social y cultural de Estados Unidos y un icono global. Compositora, cantante, actriz, empresaria y filántropa, la reina del country es además uno de los pocos personajes públicos de consenso en un país desgarrado por la polarización política. Abrumadora, contradictoria, sin un pelo de tonta —como acreditan sus famosos «dollysmos»— y definida muchos años, más allá de sus canciones, por el tamaño de sus pechos, el perímetro de su cintura y su desafiante volumen capilar, el talento de Dolly Parton ha alcanzado un reconocimiento tan generalizado como diverso. ¿Qué nos dice de Estados Unidos el fenómeno Dolly? En su relato, tan ameno como absorbente, Beatriz Navarro no solo nos acerca la trayectoria de la artista, sino que, a través de su retrato, nos permite entender mejor los problemas identitarios, raciales y de clase en un país tan excesivo como la propia cantante.",https://assets.lectulandia.com/b/ab/Beatriz%20Navarro/Dolly%20Parton%20un%20retrato%20americano%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/fernando-vii/,Fernando VII,Emilio La Parra López,https://ww3.lectulandia.com/autor/emilio-la-parra-lopez/,"Fernando VII (1784-1833) ha sido considerado uno de los monarcas más nefastos de la historia de España, tanto por su carácter, muy influenciable, determinado por su doblez y desconfianza hacia todo y hacia todos, como por sus actuaciones. Autoritario y cruel, ejerció un acusado poder personal y reprimió toda disidencia. Entre otras consecuencias, ello supuso la pérdida de casi la totalidad de las colonias americanas y el declive de España como potencia internacional.Basado en múltiples fuentes y documentos, en los relatos de la época y en las interpretaciones de la historiografía actual, Fernando VII. Un rey deseado y detestado brillante ganador del XXX Premio Comillas de Historia, Biografía y Memorias en 2018 traza la biografía de este contradictorio monarca, mitificado por algunos de sus contemporáneos, que lo convirtieron en el rey virtuoso e inocente, y detestado al mismo tiempo por casi todos. Su reinado marcó el final de una época y el inicio de la política moderna en España.",https://assets.lectulandia.com/b/ab/Emilio%20La%20Parra%20Lopez/Fernando%20VII%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/jungla-de-piedra/,Jungla de piedra,William Carlsen,https://ww3.lectulandia.com/autor/william-carlsen/,"En 1839 los rumores sobre unas extraordinarias ruinas de piedra enterradas en las selvas de Centroamérica llegaron a oídos de dos de los exploradores más intrépidos del mundo. Cautivados por las noticias, el diplomático norteamericano John Lloyd Stephens y el artista británico Frederick Catherwood —ambos ya conocidos por sus aventuras en Egipto, Tierra Santa, Grecia y Roma— zarparon del puerto de Nueva York en una expedición a las inhóspitas selvas de los territorios actuales de Honduras, Guatemala y México. Lo que descubrieron cambiaría drásticamente el entendimiento de Occidente respecto a la historia humana.",https://assets.lectulandia.com/b/ab/William%20Carlsen/Jungla%20de%20piedra%20(1)/big.jpg,Arqueología - Biografía - Divulgación - Viajes
https://ww3.lectulandia.com/book/byron-in-love/,Byron in Love,Edna O'Brien,https://ww3.lectulandia.com/autor/edna-obrien/,"«En él, todo era paradójico: era introvertido y extrovertido, guapo y deforme, serio y gracioso, derrochador y mezquino, y poseía una inteligencia deslumbrante enjaulada en la magia y la malicia de un niño. […] Sus pasiones se desarrollaron muy temprano y generaron excitación, melancolía y anticipación ante la pérdida inevitable del «paraíso terrenal». Amó a mujeres y a hombres, necesitó al «otro», fuera quien fuera. Veía un rostro hermoso y se aprestaba a «erigir y arrasar otra Troya».»Angelical y luciferino, lord Byron fue una suerte de estrella delrock«avant la lettre» y la figura más épica y carismática del Romanticismo . Impetuoso e insaciable, fue revolucionario en lo sexual y en lo político y la personificación de la rebeldía ante cualquier autoridad. Edna O’Brien, la gran escritora irlandesa, narra en estas páginas la novelesca vida de Byron, una vida jalonada por todo tipo de excesos y peripecias, prestando especial atención a las relaciones sentimentales que marcaron al poeta.",https://assets.lectulandia.com/b/ab/Edna%20OBrien/Byron%20in%20Love%20(12)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/la-maldicion-de-los-exploradores/,La maldici√≥n de los exploradores,Lorenzo Fern√°ndez Bueno,https://ww3.lectulandia.com/autor/lorenzo-fernandez-bueno/,"¬øQu√© encontr√≥ el coronel Percy Fawcett en la secci√≥n de Obras Raras de la Biblioteca Nacional de R√≠o de Janeiro, para que desde ese instante dedicara su vida a la b√∫squeda de una enigm√°tica ciudad perdida en las entra√±as de la selva amaz√≥nica?¬øPor qu√© el arque√≥logo nazi Otto Rahn recorri√≥ durante a√±os los enclaves c√°taros convencido de que el Grial se ocultaba en alguna de las cuevas repartidas por la monta√±osa regi√≥n?¬øCu√°les fueron los motivos que llevaron a Ernest Shackleton a emprender la mayor aventura jam√°s imaginada, en la que solo le aguardaba la muerte?¬øA qui√©nes representaban los gigantescos seres de cabeza redonda que hall√≥ el explorador Henri Lhote en las monta√±as de la meseta de Tassili, en Argelia?¬øDio el trujillano Francisco de Orellana con alguna pista que le condujera hasta El Dorado?Estos son algunos de los misterios que presenta Lorenzo Fern√°ndez Bueno, despu√©s de haber viajado a los lugares en los que diez grandes exploradores persiguieron sus sue√±os, intentando llegar donde nadie hab√≠a llegado‚Ä¶ territorios inh√≥spitos y repletos de misterio en los que muchos de ellos perdieron la vida, y cayeron en las redes de la peor de las maldiciones: el olvido.",https://assets.lectulandia.com/b/ab/Lorenzo%20Fernandez%20Bueno/La%20maldicion%20de%20los%20exploradores%20(3)/big.jpg,Biograf√≠a - Divulgaci√≥n
https://ww3.lectulandia.com/book/seis-mujeres-criminales/,Seis mujeres criminales,Elizabeth Jenkins,https://ww3.lectulandia.com/autor/elizabeth-jenkins/,"Cuando los tratamientos cosméticos eran tabú y se llevaban en secreto, Madame Rachel abrió un salón de belleza en el Londres victoriano y aprovechó esta circunstancia para chantajear y estafar a sus clientas con una desfachatez increíble. Ella es la primera de lasSeis mujeres criminales(1949) de las que Elizabeth Jenkins ofrece una documentada semblanza biográfica en esta recopilación aguda y sorprendente que abarca casos desde el siglo XIV hasta el XIX.Sus protagonistas llevaron al límite, siempre transgrediéndolo, las condiciones que se atribuían a una mujer en su época: Alice Perrers, amante de Eduardo III, rapaz usurpadora de tierras y hasta de joyas de la Corona; lady Ivie, falsificadora y pleiteadora incansable, «en el ámbito de la ley, más astuta que nadie», que llegó a legar en su testamento bienes que no le pertenecían; la condesa de Somerset, que consiguió con malas artes volver impotente a su marido para obtener la anulación de su matrimonio y casarse con el favorito del rey Jacobo I de Inglaterra; Jane Webb, líder ya en su adolescencia de una banda de ladrones callejeros que vaciaba los bolsillos de todo Londres en el siglo XVIII; y Florence Bravo y su dama de compañía, la señora Cox, envueltas en un caso de envenenamiento que escandalizó a la sociedad victoriana.Elizabeth Jenkins, aun señalando la codicia y el «olfato para las debilidades, los miedos y los deseos de una gran parte de la humanidad» de estas criminales, no puede dejar de sentir cierta simpatía por ellas: las sitúa adecuadamente en su contexto histórico, que compara frecuentemente con nuestra época, y revela su psicología en un intento de comprenderlas y explicar sus anomalías.",https://assets.lectulandia.com/b/ab/Elizabeth%20Jenkins/Seis%20mujeres%20criminales%20(3)/big.jpg,Biografía - Crónica - Historia - Psicología
https://ww3.lectulandia.com/book/el-kaiser-guillermo-ii/,El Káiser Guillermo II,Christopher Clark,https://ww3.lectulandia.com/autor/christopher-clark/,"Al final de la Primera Guerra Mundial, el emperador de Alemania fue denostado como un perturbado y un tirano sediento de sangre que había conducido a Europa al desastre. Sin embargo, durante treinta años de reinado fue ensalzado, y para millones de personas había encarnado la idea de una nación moderna, dinámica y poderosa.El pormenorizado análisis de Clark descodifica a un líder y un hombre de su tiempo, ni héroe ni villano, ambicioso en el ejercicio del poder, pero dubitativo y ambivalente, sin un programa político coherente, temeroso de la guerra y constreñido por otras fuerzas políticas, cuando no opacado por caudillos como Otto von Bismarck o Paul von Hindenburg.Un estudio imprescindible sobre el poder del último emperador alemán.",https://assets.lectulandia.com/b/ab/Christopher%20Clark/El%20Kaiser%20Guillermo%20II%20(3)/big.jpg,Biografía - Crónica - Historia - Política
https://ww3.lectulandia.com/book/alfredo-nobel/,Alfredo Nobel,Flores Lázaro,https://ww3.lectulandia.com/autor/flores-lazaro/,"Muchos solo lo conocen por la dinamita y por los cinco galardones que se entregan cada año a los personajes que han proporcionado los mayores beneficios para la humanidad. Otros muchos, lo juzgan indebidamente por los innumerables muertos que provocaron sus potentes explosivos.Aquellas personas no conocen la vida de Alfredo Nobel. Sin aquel visionario, la ingeniería y la industria serían en este tiempo, aún rudimentarias. Su pasión por la química y por el progreso de los hombres, era lo que le permitían vivir a pesar de todas sus terribles penurias y adversidades. Su filantropía, una lección para aquellos que ven en el dinero un fin para lograr su felicidad particular.",https://assets.lectulandia.com/b/ab/Flores%20Lazaro/Alfredo%20Nobel%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/la-guerra-secreta-de-coco-chanel/,La guerra secreta de Coco Chanel,Hal Vaughan,https://ww3.lectulandia.com/autor/hal-vaughan/,"Biografía de una de las grandes mujeres del siglo XX. Aunque centrada en su colaboración con el régimen nazi, el libro nos narra la vida de Coco Chanel desde su nacimiento hasta su muerte. Una vida marcada por las pasiones.En agosto de 1944 la ciudad de París fue liberada. Este hecho puso el punto y final a cuatro años de vergüenza y de miedo reprimido,y desató entre la población odio y frustración. Ciudadanos vengativos deambulaban por las calles de pueblos y ciudades. Los culpables y muchos inocentes fueron castigados en un ajuste privado de cuentas. Aquellos collabos, hombres y mujeres que colaboraban con Hitler, fueron molidos a golpes o asesinados. Coco Chanel, símbolo de la moda del siglo XX, estaba entre los marcados para la venganza. ¿Fue realmente una agente de la Gestapo?Durante más de medio siglo la vida de Chanel desde 1941 hasta 1954 ha estado rodeada de imprecisiones y rumores, misterio y mito. El periodista y productor de documentales Hal Vaughan ofrece enLa guerra secreta de Coco Chanel, gracias a un estilo periodístico brillante, documentado y lleno de suspense, la cara oculta del mito de la alta costura: su colaboración con los nazis, las misiones en las que participó como espía, su relación con el barón Hans Gunter von Dincklage, un peligroso agente del servicio de información alemán, y su declarada ideología antisemita, pero no sólo eso, también sus orígenes como dependienta, su actitud decidida y su ambición que la llevaron a crear un imperio de la nada y a casarse con un hombre simplemente para conseguir sus objetivos.Thriller, periodismo, historia, biografía se conjugan con maestría en un libro que desvela el papel de Coco en la Gestapo y cómo después de la Segunda Guerra Mundial reconstruyó lo que hasta ese momento había sido la emblemática firma Chanel.",https://assets.lectulandia.com/b/ab/Hal%20Vaughan/La%20guerra%20secreta%20de%20Coco%20Chanel%20(1)/big.jpg,Biografía - Crónica - Ensayo - Historia
https://ww3.lectulandia.com/book/justiniano/,Justiniano,Peter Sarris,https://ww3.lectulandia.com/autor/peter-sarris/,"La historia definitiva del emperador romano que sentó las bases de la modernidad. Galardonada con el London Hellenic Prize.Esta extraordinaria biografía nos ofrece una visión profunda de la Antigüedad tardía y de Justiniano, un hombre que, desde los comienzos más humildes, llegó a gobernar gran parte del mundo conocido y alcanzó una consideración casi divina. Un emperador que infundía un significado espiritual incluso a las tareas más mundanas. Un administrador excelente y obsesionado con los detalles. Un hombre, ya en la mediana edad, capaz de cambiar la ley para poder casarse con una bailarina de la que se enamoró, y que gobernó acompañado de la emperatriz Teodora durante más de veinte años. Un brillante estratega militar que nunca estuvo en primera línea.Se enfrentó a retos como el cambio climático, las luchas culturales e identitarias o la primera pandemia mundial de la que se tiene constancia, y muchas de las soluciones que encontró siguen teniendo sentido en la actualidad. Su legado nos rodea y está patente en el mundo de hoy, desde un sinfín de monumentos entre los que cabe destacar la hermosa Santa Sofía, hasta nuestro sistema jurídico, a través de la codificación del Corpus Iuris Civilis, pasando por su contribución a la cultura, a la cristiandad y al islam. En esta obra maestra, Sarris nos muestra que, con toda su complejidad y contradicciones, Justiniano fue, en muchos sentidos, un emperador sorprendentemente moderno.La crítica ha dicho:• «Un relato majestuoso y chispeante de uno de los gobernantes más importantes de la historia... esto es historia moderna escrita en su máxima expresión» (Peter Frankopan).• «Soberbio y apasionante. Una biografía histórica épica que da vida al emperador... llena de nuevas ideas y revelaciones» (Simon Sebag Montefiore).• «Sarris ha escrito la gran biografía del más grande de los emperadores bizantinos, con una erudición sin esfuerzo, una escritura lúcida y una mirada aguda para los detalles reveladores». (Rory Stewart).",https://assets.lectulandia.com/b/ab/Peter%20Sarris/Justiniano%20(1)/big.jpg,Biografía - Crónica - Ensayo
https://ww3.lectulandia.com/book/guillermo-marconi/,Guillermo Marconi,Flores Lázaro,https://ww3.lectulandia.com/autor/flores-lazaro/,"Guillermo Marconi I, marqués de Marconi. Fue un ingeniero electrónico, mesero y chofer italiano, conocido como uno de los más destacados impulsores de la radiotransmisión a larga distancia, por el establecimiento de la ley de Marconi, así como por el desarrollo de un sistema de telegrafía sin hilos o radiotelegrafía.",https://assets.lectulandia.com/b/ab/Flores%20Lazaro/Guillermo%20Marconi%20(2)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/catalina-de-aragon-giles-tremlett/,Catalina de Aragón,Giles Tremlett,https://ww3.lectulandia.com/autor/giles-tremlett/,"La dramática figura de Catalina de Aragón merecía una biografía como ésta. Hija de los Reyes Católicos, embarcó a los quince años para Inglaterra, para ser, sucesivamente, esposa de Arturo, príncipe de Gales, y de su hermano, que en 1509 se convirtió en Enrique VIII, rey de Inglaterra.Catalina compartió el trono durante veinticuatro años y gobernó el reino mientras su marido hacía la guerra en Francia. Hasta que Enrique, al que no había conseguido dar un heredero varón, hizo anular el matrimonio, enfrentándose para ello a la Iglesia de Roma, de la que separó a Inglaterra, con el fin de casarse con Ana Bolena. Marginada de la turbulenta corte de los Tudor, Catalina mantuvo una actitud digna y firme hasta su muerte.Giles Tremlett ha realizado un meritorio trabajo de investigación para ofrecernos, como ha dicho Kathryn Hugues, “una biografía documentada pero accesible”, donde trata, ante todo, de descifrar la verdad humana de un personaje atormentado y complejo.",https://assets.lectulandia.com/b/ab/Giles%20Tremlett/Catalina%20de%20Aragon%20(2)/big.jpg,Biografía - Ensayo - Historia
https://ww3.lectulandia.com/book/eminencia-gris/,Eminencia gris,Aldous Huxley,https://ww3.lectulandia.com/autor/aldous-huxley/,"Con el término ""eminencia gris"" se suele describir al consejero de un gobernante que actúa secretamente o de forma no oficial.Y exactamente eso hizo el padre José de Tremblay, prominente miembro de la Orden Franciscana que fue consejero y brazo derecho del cardenal Richelieu. Creyó posible en pleno siglo XVII unir su fe católica y su espíritu moderno… pero la política le dictaba otra forma de actuar. El remordimiento provocado por la contradicción entre la enseñanza cristiana y los compromisos de la política, que lo obligaban a ir a la guerra y a que, por tanto, el pueblo viviera bajo el terror, torturaba su conciencia. Y, mientras, la Contrarreforma tenía miras mucho más estrechas, de modo que su concepción del bien desencadenará un aterrador conflicto…",https://assets.lectulandia.com/b/ab/Aldous%20Huxley/Eminencia%20gris%20(31)/big.jpg,Biografía - Divulgación - Historia
https://ww3.lectulandia.com/book/isabel-la-catolica-la-primera-gran-reina-de-europa/,Isabel la Católica. La primera gran reina de Europa,Giles Tremlett,https://ww3.lectulandia.com/autor/giles-tremlett/,"La biografía definitiva de Isabel la Católica, la reina que definió y consolidó las bases del imperio español en el siglo XV.En 1474, una mujer culta, inteligente y fervientemente religiosa de apenas veintitrés años ascendió al trono de Castilla, el reino más poderoso y extenso de España. Tenía por delante el considerable reto de gobernar una corte dominada por hombres y reformar uno de los principales reinos europeos acosado por el crimen, la corrupción y el violento faccionalismo político.En esta biografía, Giles Tremlett nos presenta a una controvertida mujer que consiguió cambiar el rumbo de la historia sacando a su país del oscurantismo medieval para dotarlo de las herramientas que lo convertirían en uno de los mayores imperios donde nunca se ponía el sol. Como sostiene Tremlett, Isabel la Católica es la reina más importante de la historia de Europa, y este libro por fin la hace justicia, con sus luces y sus sombras.Por esta obra recibe el Premio Elizabeth Longford de Ensayo Biográfico de 2018.",https://assets.lectulandia.com/b/ab/Giles%20Tremlett/Isabel%20la%20Catolica%20(3)/big.jpg,Biografía - Ensayo - Historia
https://ww3.lectulandia.com/book/laplace/,Laplace,Lluís A. Santaló,https://ww3.lectulandia.com/autor/lluis-a-santalo/,"En este ensayo, el matemático hispano-argentino Lluis A. Santaló examina la vida y las contribuciones científicas de Pierre-Simon Laplace, una de las figuras más influyentes en la historia de las matemáticas y la física. Santaló, conocido por su enfoque pedagógico y su interés en la historia de las matemáticas, ofrece en este libro una exposición clara y accesible de los logros de Laplace, contextualizándolos dentro de su época y destacando su relevancia en el desarrollo de la ciencia moderna.Lluis A. Santaló fue un destacado geómetra del siglo XX, con más de 130 publicaciones científicas y una notable preocupación por la enseñanza de las matemáticas. Su enfoque didáctico y su capacidad para conectar conceptos complejos con aplicaciones prácticas hacen que sus obras sean valiosas tanto para estudiantes como para profesionales del ámbito científico.EnLaplace, Santaló explora temas como la teoría de probabilidades, la mecánica celeste y la estadística, áreas en las que Laplace realizó aportes fundamentales. Además, el autor analiza cómo las ideas de Laplace han influido en el pensamiento científico posterior y su aplicación en diversas disciplinas.",https://assets.lectulandia.com/b/ab/Lluis%20A%20Santalo/Laplace%20(2)/big.jpg,Biografía - Ensayo - Matemáticas
https://ww3.lectulandia.com/book/el-desconocido-albert-einstein/,El desconocido Albert Einstein,Luis Navarro Veguillas,https://ww3.lectulandia.com/autor/luis-navarro-veguillas/,"Max Born afirmó que, aunque Albert Einstein no hubiera escrito una sola línea sobre relatividad, habría sido igualmente uno de los científicos más grandes de todos los tiempos. Este libro, escrito de forma accesible por uno de los especialistas más reconocidos en el campo, explora de forma accesible la cuantía y envergadura de las contribuciones científicas de un Einstein no relativista —un Einstein, por tanto, casi «desconocido»— en terrenos como las fuerzas moleculares, la termoestadística, el efecto fotoeléctrico, el movimiento browniano, la opalescencia, los cuantos de energía, la estructura dual de la radiación o su posición ante la mecánica cuántica; un asunto éste relacionado con las teorías de «variables ocultas» y sus implicaciones.Tras situar cada uno de los hallazgos de Einstein en su contexto vital e histórico,El desconocido Albert Einsteinfinaliza indagando con lucidez en la polémica sobre la auténtica responsabilidad que pudo tener Mileva Marić, primera esposa de Albert Einstein, en algunas de las principales aportaciones científicas del mito.",https://assets.lectulandia.com/b/ab/Luis%20Navarro%20Veguillas/Sin%20rastros%20de%20relatividad%20(1)/big.jpg,Biografía - Divulgación - Ensayo - Física
https://ww3.lectulandia.com/book/dias-como-aquellos-granada-1924/,"Días como aquellos. Granada, 1924",Alfonso Alegre Heitzmann,https://ww3.lectulandia.com/autor/alfonso-alegre-heitzmann/,"Este hermoso ensayo recrea un momento fundamental de la cultura española de la Edad de Plata: los días compartidos en Granada en el verano de 1924 entre Juan Ramón Jiménez y Federico García Lorca. Un paréntesis temporal único en el que recorremos paso a paso la ciudad andaluza con Juan Ramón y Zenobia, de la mano de Federico y su familia. Esos días produjeron en las personas que los compartieron una impresión indeleble que guardaron siempre en su memoria. A ello contribuyeron, además de la presencia de Manuel de Falla, la de otros protagonistas de la vida cultural granadina como Hermenegildo Lanz, Emilia Llanos, Manuel Ángeles Ortiz o Ángel Barrios. De aquel viaje nacieron el extraordinario poemaGeneralifede Juan Ramón Jiménez, el largo romance que dedicó a Isabel García Lorca y las magníficas prosas de su libroOlvidos de Granada. “Días como aquellos se viven pocas veces en la vida”, escribirá Juan Ramón muchos años después. Alfonso Alegre Heitzmann los ha reconstruido en un libro que combina de modo magistral la narración y la crítica.",https://assets.lectulandia.com/b/ab/Alfonso%20Alegre%20Heitzmann/Dias%20como%20aquellos%20Granada%201924%20(1)/big.jpg,Biografía - Crónica - Ensayo - Historia
https://ww3.lectulandia.com/book/los-pasos-del-heroe-memoria-de-alejandro-magno/,Los pasos del héroe: Memoria de Alejandro Magno,Martha Robles,https://ww3.lectulandia.com/autor/martha-robles/,"Alejandro de Macedonia mostró desde un inicio la majestuosidad que sólo la influencia de los dioses otorga a los elegidos. Hijo de Filipo II y de la desmesurada Olimpia, desde pequeño exhibió un carácter impetuoso. Discípulo de Aristóteles y admirador de Aquiles, la amalgama de influencias que en él confluyeron hicieron que en 32 años de una breve pero poderosa existencia lograra vencer y dominar al ilimitado Imperio persa, fundara ciudades por toda Asia, y que tanto Oriente como Occidente fueran testigos de sus proezas inauditas. Sus conquistas no se ciñeron sólo a lo material, en él todo fue excesivo: la pasión, la fortuna, el azar, el destino, la razón y la superstición. Sus hechos pertenecen al mundo del mito, a la historia y a la literatura, haciendo de él uno de los personajes más extraordinarios de la Antigüedad.«Héroe fue Alejandro, tal vez el último con emoción homérica, apetito de hazañas monumentales y sentido trágico; un gobernante también legendario, porque sus proezas multiplicaron motivos para que nunca dejara de ser personaje ni el tiempo olvidara los episodios que prueban que, sin literatura ni profecías del pasado, la historia quedaría reducida al más aburrido registro de fechas y testimonios».",https://assets.lectulandia.com/b/ab/Martha%20Robles/Los%20pasos%20del%20heroe%20Memoria%20de%20Alejandro%20Magno%20(1)/big.jpg,Biografía - Divulgación - Historia
https://ww3.lectulandia.com/book/la-guardia-del-alba-joseph-conrad-en-el-nacimiento-de-un-mundo-global/,La guardia del alba: Joseph Conrad en el nacimiento de un mundo global,Maya Jasanoff,https://ww3.lectulandia.com/autor/maya-jasanoff/,N/A,https://assets.lectulandia.com/b/ab/Maya%20Jasanoff/La%20guardia%20del%20alba%20(1)/big.jpg,Biografía - Crónica - Historia - Política - Viajes
https://ww3.lectulandia.com/book/mujeres-en-las-tormentas/,Mujeres en las tormentas,Galo Mora Witt,https://ww3.lectulandia.com/autor/galo-mora-witt/,"Entre ciudades vivas que han presenciado tantos acontecimientos, que con cada paso y cada latido van desentrañando una historia de lo que es el mundo, Galo Mora Witt evoca y entrelaza las vidas de cuatro mujeres ambiciosas y extraordinarias que en el siglo XX desafia ron las expectativas que la sociedad tenía de ellas, se vincularon con el socialismo desde el feminismo y sentaron las bases de autonomía y empoderamiento por los que día a día las mujeres siguen luchando. Marlene Dietrich, actriz alemana; Aleksandra Kollontái, diplomática rusa; Lillian Hellman, dramaturga y guionista estadounidense, y Concha Michel, compositora y cantante mexicana, se caracterizaron por su activismo político y su rebeldía y, a su manera, cuestionaron y quebrantaron la concepción de lo que debe ser una mujer, una ardua batalla que aún continúa.",https://assets.lectulandia.com/b/ab/Galo%20Mora%20Witt/Mujeres%20en%20las%20tormentas%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/somos-un-cuerpo-herido/,Somos un cuerpo herido,Ana Rossetti,https://ww3.lectulandia.com/autor/ana-rossetti/,"Santa Catalina de Alejandría e Hipatia de Alejandría fueron dos portentos de sabiduría, valentía y lucidez, que desafiaron el orden establecido esgrimiendo su convicción de que salvaguardar la razón, la libertad y la justicia es necesario para que cualquier civilización sea digna de llamarse así. La primera es emblema de fe y virtud; la segunda, de erudición científica y filosófica. Ambas figuras son una sola en las tradiciones cristiana y pagana, y comparten el mismo fatídico destino: fueron asesinadas a causa de la intolerancia religiosa.En un recorrido apasionante y muy personal, Ana Rossetti reflexiona sobre las vocaciones y principios de estas dos mujeres, y entreteje sus vivencias con el devenir histórico de la primera gran ciudad cosmopolita y el declive de su esplendor. La autora abunda en las entretelas de la escena sociopolítica de la época y en sus personajes más relevantes, aportando así una perspectiva reveladora, de profundo calado espiritual, que nos permite comprender mejor la deriva de las célebres alejandrinas hacia su trágico final.Somos un cuerpo heridoes un ensayo amplio y riguroso, a la vez que reivindicativo, con el que la autora constata, una vez más, su formidable capacidad para entrelazar erudición y narrativa.",https://assets.lectulandia.com/b/ab/Ana%20Rossetti/Somos%20un%20cuerpo%20herido%20(3)/big.jpg,Biografía - Ensayo - Historia
https://ww3.lectulandia.com/book/vidas-paralelas-viii/,Vidas paralelas VIII,Mestrio Plutarco,https://ww3.lectulandia.com/autor/mestrio-plutarco/,"Plutarco (Queronea 50-125 d. C.) ha legado a la posteridad una obra rica y variopinta que abarca todos los campos posibles del saber antiguo: la historia, la filosofía, la astronomía, la mitología, la medicina, la historia de la religión, etc.El proyecto de lasVidas paralelas, su aportación más duradera, consiste en una galería de semblanzas biográficas de destacados personajes del mundo grecolatino, en los que Plutarco percibía valores de índole moral adecuados para la formación de los jóvenes.Foción y Catón el Joven son probablemente los dos protagonistas de las Vidas de Plutarco más admirados por el autor, pues los consideraba un excelente ejemplo de virtud tanto en su vida personal como en la política. Estas dos biografías son la fuente más importante y más completa para el estudio de ambos personajes; además, en el caso de Catón, la de Plutarco es la única conservada.En cuanto a Demóstenes y Cicerón, ya en la Antigüedad se consideraba que con ellos había llegado la oratoria a su grado más alto de perfección, por lo que era habitual parangonarlos. Al autor de lasVidas paralelas, que sigue criterios biográficos propios, lo que le interesa es el estudio del carácter con una finalidad ejemplarizadora y moralizante, y trata de la oratoria sólo como un instrumento de la actividad política de los protagonistas. En Foción y Demóstenes encontramos a dos dirigentes políticos de la Atenas del siglo IV a.C. con diferentes actitudes ante el fin de la independencia de su ciudad, que acaba siendo sometida por el reino de Macedonia. Catón el Joven y Cicerón, en el siglo I antes de nuestra era, luchan denodadamente en el mismo bando en un intento, heroico pero no coronado por el éxito, de salvar la República romana frente a los ataques de los que buscaban su poder personal.El volumen se cierra con los pares de biografías de los reyes espartanos Agis (idealista, partidario de restablecer las leyes de Licurgo y de cierta redistribución de la riqueza) y Cleómenes (enemigo de la Liga Aquea, ante la que cayó derrotado), y los hermanos y tribunos de la plebe Tiberio Sempronio Graco y Gayo Graco, que trataron de efectuar una reforma agraria a fin de mejorar la pésima situación del campesinado itálico, y por ello fueron asesinados por la clase senatorial.",https://assets.lectulandia.com/b/ab/Mestrio%20Plutarco/Vidas%20paralelas%20VIII%20(24)/big.jpg,Biografía - Divulgación
